name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
PORTOBELLO ROAD,Wednesday,0,30.0,28.0,2.0
PORTOBELLO ROAD,Wednesday,1,30.0,28.0,2.0
PORTOBELLO ROAD,Wednesday,2,30.0,28.0,2.0
PORTOBELLO ROAD,Wednesday,3,30.0,28.0,2.0
PORTOBELLO ROAD,Wednesday,4,30.0,27.0,3.0
PORTOBELLO ROAD,Wednesday,5,30.0,24.0,6.0
PORTOBELLO ROAD,Wednesday,6,30.0,9.0,21.0
PORTOBELLO ROAD,Wednesday,7,30.0,1.0,29.0
PORTOBELLO ROAD,Wednesday,8,30.0,3.0,27.0
PORTOBELLO ROAD,Wednesday,9,30.0,7.0,23.0
PORTOBELLO ROAD,Wednesday,10,30.0,4.0,26.0
PORTOBELLO ROAD,Wednesday,11,30.0,2.0,28.0
PORTOBELLO ROAD,Wednesday,12,30.0,6.0,24.0
PORTOBELLO ROAD,Wednesday,13,30.0,6.0,24.0
PORTOBELLO ROAD,Wednesday,14,30.0,5.0,25.0
PORTOBELLO ROAD,Wednesday,15,30.0,8.0,22.0
PORTOBELLO ROAD,Wednesday,16,30.0,15.0,15.0
PORTOBELLO ROAD,Wednesday,17,30.0,18.0,12.0
PORTOBELLO ROAD,Wednesday,18,30.0,16.0,14.0
PORTOBELLO ROAD,Wednesday,19,30.0,10.0,20.0
PORTOBELLO ROAD,Wednesday,20,30.0,12.0,18.0
PORTOBELLO ROAD,Wednesday,21,30.0,16.0,14.0
PORTOBELLO ROAD,Wednesday,22,30.0,18.0,12.0
PORTOBELLO ROAD,Wednesday,23,30.0,20.0,10.0
PRINCES STREET / O'CONNELL STREET,Friday,0,23.0,13.0,10.0
PRINCES STREET / O'CONNELL STREET,Friday,1,23.0,13.0,10.0
PRINCES STREET / O'CONNELL STREET,Friday,2,23.0,13.0,10.0
PRINCES STREET / O'CONNELL STREET,Friday,3,23.0,12.0,11.0
PRINCES STREET / O'CONNELL STREET,Friday,4,23.0,14.0,9.0
PRINCES STREET / O'CONNELL STREET,Friday,5,23.0,13.0,10.0
PRINCES STREET / O'CONNELL STREET,Friday,6,23.0,17.0,6.0
