name,date,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
CATHAL BRUGHA STREET,04/04/2018,7,20.0,14.76923076923077,5.230769230769231
CATHAL BRUGHA STREET,04/04/2018,8,20.0,13.0,7.0
CATHAL BRUGHA STREET,04/04/2018,9,20.0,14.333333333333334,5.666666666666667
CATHAL BRUGHA STREET,04/04/2018,10,20.0,14.090909090909092,5.090909090909091
CATHAL BRUGHA STREET,04/04/2018,11,20.0,12.416666666666666,6.583333333333333
CATHAL BRUGHA STREET,04/04/2018,12,20.0,15.76923076923077,3.230769230769231
CATHAL BRUGHA STREET,04/04/2018,13,20.0,14.454545454545455,4.545454545454546
CATHAL BRUGHA STREET,04/04/2018,14,20.0,14.833333333333334,4.333333333333333
CATHAL BRUGHA STREET,04/04/2018,15,20.0,16.0,4.0
CATHAL BRUGHA STREET,04/04/2018,16,20.0,18.76923076923077,1.2307692307692308
CATHAL BRUGHA STREET,04/04/2018,17,20.0,19.818181818181817,0.18181818181818182
CATHAL BRUGHA STREET,04/04/2018,18,20.0,19.416666666666668,0.5833333333333334
CATHAL BRUGHA STREET,04/04/2018,19,20.0,16.0,4.0
CATHAL BRUGHA STREET,04/04/2018,20,20.0,17.272727272727273,2.727272727272727
CATHAL BRUGHA STREET,04/04/2018,21,20.0,17.46153846153846,2.5384615384615383
CATHAL BRUGHA STREET,04/04/2018,22,20.0,19.333333333333332,0.6666666666666666
CATHAL BRUGHA STREET,04/04/2018,23,20.0,18.454545454545453,1.5454545454545454
CATHAL BRUGHA STREET,05/04/2018,0,20.0,18.0,2.0
CATHAL BRUGHA STREET,05/04/2018,1,20.0,18.0,2.0
CATHAL BRUGHA STREET,05/04/2018,2,20.0,18.0,2.0
CATHAL BRUGHA STREET,05/04/2018,3,20.0,18.0,2.0
CATHAL BRUGHA STREET,05/04/2018,4,20.0,18.666666666666668,1.3333333333333333
CATHAL BRUGHA STREET,05/04/2018,5,20.0,15.833333333333334,4.166666666666667
CATHAL BRUGHA STREET,05/04/2018,6,20.0,9.916666666666666,10.083333333333334
CATHAL BRUGHA STREET,05/04/2018,7,20.0,5.384615384615385,14.615384615384615
CATHAL BRUGHA STREET,05/04/2018,8,20.0,1.0909090909090908,18.90909090909091
CATHAL BRUGHA STREET,05/04/2018,9,20.0,0.5833333333333334,19.416666666666668
CATHAL BRUGHA STREET,05/04/2018,10,20.0,1.5833333333333333,18.416666666666668
CATHAL BRUGHA STREET,05/04/2018,11,20.0,0.4166666666666667,19.583333333333332
CATHAL BRUGHA STREET,05/04/2018,12,20.0,4.6923076923076925,15.307692307692308
CATHAL BRUGHA STREET,05/04/2018,13,20.0,1.7272727272727273,18.272727272727273
CATHAL BRUGHA STREET,05/04/2018,14,20.0,2.6666666666666665,17.333333333333332
CATHAL BRUGHA STREET,05/04/2018,15,20.0,4.333333333333333,15.666666666666666
CATHAL BRUGHA STREET,05/04/2018,16,20.0,0.75,19.0
CATHAL BRUGHA STREET,05/04/2018,17,20.0,5.583333333333333,14.0
CATHAL BRUGHA STREET,05/04/2018,18,20.0,9.153846153846153,10.846153846153847
CATHAL BRUGHA STREET,05/04/2018,19,20.0,11.090909090909092,8.909090909090908
CATHAL BRUGHA STREET,05/04/2018,20,20.0,9.75,10.25
CATHAL BRUGHA STREET,05/04/2018,21,20.0,11.0,9.0
CATHAL BRUGHA STREET,05/04/2018,22,20.0,9.384615384615385,10.615384615384615
CATHAL BRUGHA STREET,05/04/2018,23,20.0,10.272727272727273,9.727272727272727
CATHAL BRUGHA STREET,06/04/2018,0,20.0,10.0,10.0
CATHAL BRUGHA STREET,06/04/2018,1,20.0,10.0,10.0
CATHAL BRUGHA STREET,06/04/2018,2,20.0,10.0,10.0
CATHAL BRUGHA STREET,06/04/2018,3,20.0,10.0,10.0
CATHAL BRUGHA STREET,06/04/2018,4,20.0,10.25,9.75
CATHAL BRUGHA STREET,06/04/2018,5,20.0,6.0,14.0
CATHAL BRUGHA STREET,06/04/2018,6,20.0,1.6363636363636365,18.363636363636363
CATHAL BRUGHA STREET,06/04/2018,7,20.0,3.3333333333333335,16.666666666666668
CATHAL BRUGHA STREET,06/04/2018,8,20.0,4.666666666666667,15.333333333333334
CATHAL BRUGHA STREET,06/04/2018,9,20.0,1.3846153846153846,18.615384615384617
CATHAL BRUGHA STREET,06/04/2018,10,20.0,5.090909090909091,14.909090909090908
CATHAL BRUGHA STREET,06/04/2018,11,20.0,5.916666666666667,14.083333333333334
CATHAL BRUGHA STREET,06/04/2018,12,20.0,6.923076923076923,13.076923076923077
CATHAL BRUGHA STREET,06/04/2018,13,20.0,13.727272727272727,6.2727272727272725
CATHAL BRUGHA STREET,06/04/2018,14,20.0,18.307692307692307,1.6923076923076923
CATHAL BRUGHA STREET,06/04/2018,15,20.0,19.818181818181817,0.18181818181818182
CATHAL BRUGHA STREET,06/04/2018,16,20.0,19.75,0.25
CATHAL BRUGHA STREET,06/04/2018,17,20.0,19.916666666666668,0.08333333333333333
CATHAL BRUGHA STREET,06/04/2018,18,20.0,19.75,0.25
CATHAL BRUGHA STREET,06/04/2018,19,20.0,19.923076923076923,0.07692307692307693
CATHAL BRUGHA STREET,06/04/2018,20,20.0,18.727272727272727,1.2727272727272727
CATHAL BRUGHA STREET,06/04/2018,21,20.0,18.46153846153846,1.5384615384615385
CATHAL BRUGHA STREET,06/04/2018,22,20.0,19.666666666666668,0.3333333333333333
CATHAL BRUGHA STREET,06/04/2018,23,20.0,19.727272727272727,0.2727272727272727
CATHAL BRUGHA STREET,07/04/2018,0,20.0,20.0,0.0
CATHAL BRUGHA STREET,07/04/2018,1,20.0,20.0,0.0
CATHAL BRUGHA STREET,07/04/2018,2,20.0,20.0,0.0
CATHAL BRUGHA STREET,07/04/2018,3,20.0,20.0,0.0
CATHAL BRUGHA STREET,07/04/2018,4,20.0,20.0,0.0
CATHAL BRUGHA STREET,07/04/2018,5,20.0,18.916666666666668,1.0833333333333333
CATHAL BRUGHA STREET,07/04/2018,6,20.0,15.583333333333334,4.416666666666667
CATHAL BRUGHA STREET,07/04/2018,7,20.0,14.0,6.0
CATHAL BRUGHA STREET,07/04/2018,8,20.0,10.916666666666666,9.083333333333334
CATHAL BRUGHA STREET,07/04/2018,9,20.0,11.666666666666666,8.333333333333334
CATHAL BRUGHA STREET,07/04/2018,10,20.0,15.76923076923077,4.230769230769231
CATHAL BRUGHA STREET,07/04/2018,11,20.0,16.272727272727273,3.727272727272727
CATHAL BRUGHA STREET,07/04/2018,12,20.0,17.846153846153847,2.1538461538461537
CATHAL BRUGHA STREET,07/04/2018,13,20.0,19.692307692307693,0.3076923076923077
CATHAL BRUGHA STREET,07/04/2018,14,20.0,19.90909090909091,0.09090909090909091
CATHAL BRUGHA STREET,07/04/2018,15,20.0,19.272727272727273,0.7272727272727273
CATHAL BRUGHA STREET,07/04/2018,16,20.0,19.583333333333332,0.4166666666666667
CATHAL BRUGHA STREET,07/04/2018,17,20.0,19.53846153846154,0.46153846153846156
CATHAL BRUGHA STREET,07/04/2018,18,20.0,18.727272727272727,1.2727272727272727
CATHAL BRUGHA STREET,07/04/2018,19,20.0,19.5,0.5
CATHAL BRUGHA STREET,07/04/2018,20,20.0,19.307692307692307,0.6923076923076923
CATHAL BRUGHA STREET,07/04/2018,21,20.0,16.083333333333332,3.9166666666666665
CATHAL BRUGHA STREET,07/04/2018,22,20.0,14.818181818181818,5.181818181818182
CATHAL BRUGHA STREET,07/04/2018,23,20.0,15.833333333333334,4.166666666666667
CATHAL BRUGHA STREET,08/04/2018,0,20.0,16.0,4.0
CATHAL BRUGHA STREET,08/04/2018,1,20.0,16.0,4.0
CATHAL BRUGHA STREET,08/04/2018,2,20.0,16.0,4.0
CATHAL BRUGHA STREET,08/04/2018,3,20.0,16.0,4.0
CATHAL BRUGHA STREET,08/04/2018,4,20.0,16.76923076923077,3.230769230769231
CATHAL BRUGHA STREET,08/04/2018,5,20.0,16.916666666666668,3.0833333333333335
CATHAL BRUGHA STREET,08/04/2018,6,20.0,16.181818181818183,3.8181818181818183
CATHAL BRUGHA STREET,08/04/2018,7,20.0,15.307692307692308,4.6923076923076925
CATHAL BRUGHA STREET,08/04/2018,8,20.0,14.363636363636363,5.636363636363637
CATHAL BRUGHA STREET,08/04/2018,9,20.0,13.307692307692308,6.6923076923076925
CATHAL BRUGHA STREET,08/04/2018,10,20.0,14.454545454545455,5.545454545454546
CATHAL BRUGHA STREET,08/04/2018,11,20.0,17.75,2.25
CATHAL BRUGHA STREET,08/04/2018,12,20.0,18.916666666666668,1.0833333333333333
CATHAL BRUGHA STREET,08/04/2018,13,20.0,19.384615384615383,0.6153846153846154
CATHAL BRUGHA STREET,08/04/2018,14,20.0,19.0,1.0
CATHAL BRUGHA STREET,08/04/2018,15,20.0,17.454545454545453,2.5454545454545454
CATHAL BRUGHA STREET,08/04/2018,16,20.0,15.76923076923077,4.230769230769231
CATHAL BRUGHA STREET,08/04/2018,17,20.0,18.363636363636363,1.6363636363636365
CATHAL BRUGHA STREET,08/04/2018,18,20.0,19.923076923076923,0.07692307692307693
CATHAL BRUGHA STREET,08/04/2018,19,20.0,19.272727272727273,0.7272727272727273
CATHAL BRUGHA STREET,08/04/2018,20,20.0,17.416666666666668,2.5833333333333335
CATHAL BRUGHA STREET,08/04/2018,21,20.0,18.615384615384617,1.3846153846153846
CATHAL BRUGHA STREET,08/04/2018,22,20.0,18.583333333333332,1.4166666666666667
CATHAL BRUGHA STREET,08/04/2018,23,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,0,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,1,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,2,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,3,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,4,20.0,19.0,1.0
CATHAL BRUGHA STREET,09/04/2018,5,20.0,15.166666666666666,4.833333333333333
CATHAL BRUGHA STREET,09/04/2018,6,20.0,6.583333333333333,13.416666666666666
CATHAL BRUGHA STREET,09/04/2018,7,20.0,0.8333333333333334,19.166666666666668
CATHAL BRUGHA STREET,09/04/2018,8,20.0,0.5,19.5
CATHAL BRUGHA STREET,09/04/2018,9,20.0,3.076923076923077,16.923076923076923
CATHAL BRUGHA STREET,09/04/2018,10,20.0,2.5454545454545454,17.454545454545453
CATHAL BRUGHA STREET,09/04/2018,11,20.0,1.1666666666666667,18.833333333333332
CATHAL BRUGHA STREET,09/04/2018,12,20.0,4.75,15.25
CATHAL BRUGHA STREET,09/04/2018,13,20.0,2.9166666666666665,17.083333333333332
CATHAL BRUGHA STREET,09/04/2018,14,20.0,5.583333333333333,14.416666666666666
CATHAL BRUGHA STREET,09/04/2018,15,20.0,11.166666666666666,8.0
CATHAL BRUGHA STREET,09/04/2018,16,20.0,7.166666666666667,11.833333333333334
CATHAL BRUGHA STREET,09/04/2018,17,20.0,10.416666666666666,8.583333333333334
CATHAL BRUGHA STREET,09/04/2018,18,20.0,6.615384615384615,12.384615384615385
CATHAL BRUGHA STREET,09/04/2018,19,20.0,6.75,12.25
CATHAL BRUGHA STREET,09/04/2018,20,20.0,7.363636363636363,11.636363636363637
CATHAL BRUGHA STREET,09/04/2018,21,20.0,8.615384615384615,10.384615384615385
CATHAL BRUGHA STREET,09/04/2018,22,20.0,9.818181818181818,9.181818181818182
CATHAL BRUGHA STREET,09/04/2018,23,20.0,10.0,9.0
CATHAL BRUGHA STREET,10/04/2018,0,20.0,10.0,9.0
CATHAL BRUGHA STREET,10/04/2018,1,20.0,10.0,9.0
CATHAL BRUGHA STREET,10/04/2018,2,20.0,10.0,9.0
CATHAL BRUGHA STREET,10/04/2018,3,20.0,10.0,9.0
CATHAL BRUGHA STREET,10/04/2018,4,20.0,9.5,9.5
CATHAL BRUGHA STREET,10/04/2018,5,20.0,6.384615384615385,12.615384615384615
CATHAL BRUGHA STREET,10/04/2018,6,20.0,3.4545454545454546,15.545454545454545
CATHAL BRUGHA STREET,10/04/2018,7,20.0,4.416666666666667,14.583333333333334
CATHAL BRUGHA STREET,10/04/2018,8,20.0,9.833333333333334,9.166666666666666
CATHAL BRUGHA STREET,10/04/2018,9,20.0,13.076923076923077,5.923076923076923
CATHAL BRUGHA STREET,10/04/2018,10,20.0,13.0,6.0
CATHAL BRUGHA STREET,10/04/2018,11,20.0,16.333333333333332,2.6666666666666665
CATHAL BRUGHA STREET,10/04/2018,12,20.0,15.0,4.0
CATHAL BRUGHA STREET,10/04/2018,13,20.0,14.166666666666666,4.833333333333333
CATHAL BRUGHA STREET,10/04/2018,14,20.0,12.583333333333334,7.333333333333333
CATHAL BRUGHA STREET,10/04/2018,15,20.0,15.666666666666666,4.333333333333333
CATHAL BRUGHA STREET,10/04/2018,16,20.0,18.166666666666668,1.8333333333333333
CATHAL BRUGHA STREET,10/04/2018,17,20.0,17.75,2.25
CATHAL BRUGHA STREET,10/04/2018,18,20.0,19.583333333333332,0.4166666666666667
CATHAL BRUGHA STREET,10/04/2018,19,20.0,19.0,1.0
CATHAL BRUGHA STREET,10/04/2018,20,20.0,15.666666666666666,4.333333333333333
CATHAL BRUGHA STREET,10/04/2018,21,20.0,11.384615384615385,8.615384615384615
CATHAL BRUGHA STREET,10/04/2018,22,20.0,8.727272727272727,11.272727272727273
CATHAL BRUGHA STREET,10/04/2018,23,20.0,5.833333333333333,14.166666666666666
CATHAL BRUGHA STREET,11/04/2018,0,20.0,6.0,14.0
CATHAL BRUGHA STREET,11/04/2018,1,20.0,6.0,14.0
CATHAL BRUGHA STREET,11/04/2018,2,20.0,6.0,14.0
CATHAL BRUGHA STREET,11/04/2018,3,20.0,6.0,14.0
CATHAL BRUGHA STREET,11/04/2018,4,20.0,5.916666666666667,14.083333333333334
CATHAL BRUGHA STREET,11/04/2018,5,20.0,5.769230769230769,14.23076923076923
CATHAL BRUGHA STREET,11/04/2018,6,20.0,0.9166666666666666,19.083333333333332
CATHAL BRUGHA STREET,11/04/2018,7,20.0,2.3636363636363638,17.636363636363637
CATHAL BRUGHA STREET,11/04/2018,8,20.0,3.8333333333333335,16.166666666666668
CATHAL BRUGHA STREET,11/04/2018,9,20.0,1.0,19.0
CATHAL BRUGHA STREET,11/04/2018,10,20.0,0.9166666666666666,19.083333333333332
CATHAL BRUGHA STREET,11/04/2018,11,20.0,1.25,18.75
CATHAL BRUGHA STREET,11/04/2018,12,20.0,3.8461538461538463,16.153846153846153
CATHAL BRUGHA STREET,11/04/2018,13,20.0,8.083333333333334,11.916666666666666
CATHAL BRUGHA STREET,11/04/2018,14,20.0,17.181818181818183,2.8181818181818183
CATHAL BRUGHA STREET,11/04/2018,15,20.0,18.833333333333332,1.1666666666666667
CATHAL BRUGHA STREET,11/04/2018,16,20.0,13.846153846153847,6.153846153846154
CATHAL BRUGHA STREET,11/04/2018,17,20.0,12.636363636363637,7.363636363636363
CATHAL BRUGHA STREET,11/04/2018,18,20.0,19.416666666666668,0.5833333333333334
CATHAL BRUGHA STREET,11/04/2018,19,20.0,17.53846153846154,2.4615384615384617
CATHAL BRUGHA STREET,11/04/2018,20,20.0,18.636363636363637,1.3636363636363635
CATHAL BRUGHA STREET,11/04/2018,21,20.0,19.46153846153846,0.5384615384615384
CATHAL BRUGHA STREET,11/04/2018,22,20.0,18.272727272727273,1.7272727272727273
CATHAL BRUGHA STREET,11/04/2018,23,20.0,19.0,1.0
CATHAL BRUGHA STREET,12/04/2018,0,20.0,19.0,1.0
CATHAL BRUGHA STREET,12/04/2018,1,20.0,19.0,1.0
CATHAL BRUGHA STREET,12/04/2018,2,20.0,19.0,1.0
CATHAL BRUGHA STREET,12/04/2018,3,20.0,19.0,1.0
CATHAL BRUGHA STREET,12/04/2018,4,20.0,18.666666666666668,1.3333333333333333
CATHAL BRUGHA STREET,12/04/2018,5,20.0,16.583333333333332,3.4166666666666665
CATHAL BRUGHA STREET,12/04/2018,6,20.0,12.333333333333334,7.666666666666667
CATHAL BRUGHA STREET,12/04/2018,7,20.0,9.153846153846153,10.846153846153847
CATHAL BRUGHA STREET,12/04/2018,8,20.0,8.545454545454545,11.454545454545455
CATHAL BRUGHA STREET,12/04/2018,9,20.0,7.846153846153846,12.153846153846153
CATHAL BRUGHA STREET,12/04/2018,10,20.0,10.75,9.25
CATHAL BRUGHA STREET,12/04/2018,11,20.0,6.454545454545454,13.545454545454545
CATHAL BRUGHA STREET,12/04/2018,12,20.0,2.8461538461538463,17.153846153846153
CATHAL BRUGHA STREET,12/04/2018,13,20.0,1.4166666666666667,18.583333333333332
CATHAL BRUGHA STREET,12/04/2018,14,20.0,3.5833333333333335,16.416666666666668
CATHAL BRUGHA STREET,12/04/2018,15,20.0,6.0,14.0
CATHAL BRUGHA STREET,29/03/2018,10,20.0,9.428571428571429,10.571428571428571
CATHAL BRUGHA STREET,29/03/2018,11,20.0,7.7272727272727275,12.272727272727273
CATHAL BRUGHA STREET,29/03/2018,12,20.0,13.076923076923077,6.923076923076923
CATHAL BRUGHA STREET,29/03/2018,13,20.0,13.181818181818182,6.818181818181818
CATHAL BRUGHA STREET,29/03/2018,14,20.0,16.615384615384617,3.3846153846153846
CATHAL BRUGHA STREET,29/03/2018,15,20.0,19.727272727272727,0.2727272727272727
CATHAL BRUGHA STREET,29/03/2018,16,20.0,19.846153846153847,0.15384615384615385
CATHAL BRUGHA STREET,29/03/2018,17,20.0,11.363636363636363,8.636363636363637
CATHAL BRUGHA STREET,29/03/2018,18,20.0,14.76923076923077,5.230769230769231
CATHAL BRUGHA STREET,29/03/2018,19,20.0,18.833333333333332,1.1666666666666667
CATHAL BRUGHA STREET,29/03/2018,20,20.0,17.818181818181817,2.1818181818181817
CATHAL BRUGHA STREET,29/03/2018,21,20.0,19.46153846153846,0.5384615384615384
CATHAL BRUGHA STREET,29/03/2018,22,20.0,19.5,0.5
CATHAL BRUGHA STREET,29/03/2018,23,20.0,19.90909090909091,0.09090909090909091
CATHAL BRUGHA STREET,30/03/2018,0,20.0,20.0,0.0
CATHAL BRUGHA STREET,30/03/2018,1,20.0,20.0,0.0
CATHAL BRUGHA STREET,30/03/2018,2,20.0,20.0,0.0
CATHAL BRUGHA STREET,30/03/2018,3,20.0,20.0,0.0
CATHAL BRUGHA STREET,30/03/2018,4,20.0,18.615384615384617,1.3846153846153846
CATHAL BRUGHA STREET,30/03/2018,5,20.0,16.818181818181817,3.1818181818181817
CATHAL BRUGHA STREET,30/03/2018,6,20.0,19.384615384615383,0.6153846153846154
CATHAL BRUGHA STREET,30/03/2018,7,20.0,19.636363636363637,0.36363636363636365
CATHAL BRUGHA STREET,30/03/2018,8,20.0,19.166666666666668,0.8333333333333334
CATHAL BRUGHA STREET,30/03/2018,9,20.0,18.384615384615383,1.6153846153846154
CATHAL BRUGHA STREET,30/03/2018,10,20.0,14.090909090909092,5.909090909090909
CATHAL BRUGHA STREET,30/03/2018,11,20.0,13.846153846153847,6.153846153846154
CATHAL BRUGHA STREET,30/03/2018,12,20.0,19.083333333333332,0.9166666666666666
CATHAL BRUGHA STREET,30/03/2018,13,20.0,19.333333333333332,0.6666666666666666
CATHAL BRUGHA STREET,30/03/2018,14,20.0,18.333333333333332,1.6666666666666667
CATHAL BRUGHA STREET,30/03/2018,15,20.0,19.25,0.75
CATHAL BRUGHA STREET,30/03/2018,16,20.0,19.90909090909091,0.09090909090909091
CATHAL BRUGHA STREET,30/03/2018,17,20.0,17.916666666666668,1.8333333333333333
CATHAL BRUGHA STREET,30/03/2018,18,20.0,17.166666666666668,2.8333333333333335
CATHAL BRUGHA STREET,30/03/2018,19,20.0,19.25,0.75
CATHAL BRUGHA STREET,30/03/2018,20,20.0,18.307692307692307,1.6923076923076923
CATHAL BRUGHA STREET,30/03/2018,21,20.0,14.545454545454545,5.454545454545454
CATHAL BRUGHA STREET,30/03/2018,22,20.0,10.833333333333334,9.166666666666666
CATHAL BRUGHA STREET,30/03/2018,23,20.0,11.083333333333334,8.916666666666666
CATHAL BRUGHA STREET,31/03/2018,0,20.0,12.0,8.0
CATHAL BRUGHA STREET,31/03/2018,1,20.0,12.76923076923077,7.230769230769231
CATHAL BRUGHA STREET,31/03/2018,2,20.0,13.0,7.0
CATHAL BRUGHA STREET,31/03/2018,3,20.0,13.0,7.0
CATHAL BRUGHA STREET,31/03/2018,4,20.0,13.0,7.0
CATHAL BRUGHA STREET,31/03/2018,5,20.0,13.166666666666666,6.833333333333333
CATHAL BRUGHA STREET,31/03/2018,6,20.0,15.5,4.5
CATHAL BRUGHA STREET,31/03/2018,7,20.0,15.25,4.75
CATHAL BRUGHA STREET,31/03/2018,8,20.0,13.5,6.5
CATHAL BRUGHA STREET,31/03/2018,9,20.0,12.25,7.75
CATHAL BRUGHA STREET,31/03/2018,10,20.0,12.5,7.5
CATHAL BRUGHA STREET,31/03/2018,11,20.0,13.076923076923077,6.923076923076923
CATHAL BRUGHA STREET,31/03/2018,12,20.0,17.90909090909091,2.090909090909091
CATHAL BRUGHA STREET,31/03/2018,13,20.0,19.833333333333332,0.16666666666666666
CATHAL BRUGHA STREET,31/03/2018,14,20.0,19.642857142857142,0.35714285714285715
CATHAL BRUGHA STREET,31/03/2018,15,20.0,19.9,0.1
CATHAL BRUGHA STREET,31/03/2018,16,20.0,19.583333333333332,0.4166666666666667
CATHAL BRUGHA STREET,31/03/2018,17,20.0,18.25,1.75
CATHAL BRUGHA STREET,31/03/2018,18,20.0,14.166666666666666,5.833333333333333
CATHAL BRUGHA STREET,31/03/2018,19,20.0,15.666666666666666,4.333333333333333
CATHAL BRUGHA STREET,31/03/2018,20,20.0,19.153846153846153,0.8461538461538461
CATHAL BRUGHA STREET,31/03/2018,21,20.0,18.666666666666668,1.3333333333333333
CATHAL BRUGHA STREET,31/03/2018,22,20.0,18.90909090909091,1.0909090909090908
CATHAL BRUGHA STREET,31/03/2018,23,20.0,19.0,1.0
CHARLEMONT PLACE,01/04/2018,0,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,1,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,2,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,3,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,4,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,5,40.0,32.0,8.0
CHARLEMONT PLACE,01/04/2018,6,40.0,33.46153846153846,6.538461538461538
CHARLEMONT PLACE,01/04/2018,7,40.0,32.166666666666664,7.833333333333333
CHARLEMONT PLACE,01/04/2018,8,40.0,33.0,7.0
CHARLEMONT PLACE,01/04/2018,9,40.0,28.416666666666668,11.583333333333334
CHARLEMONT PLACE,01/04/2018,10,40.0,23.583333333333332,16.416666666666668
CHARLEMONT PLACE,01/04/2018,11,40.0,22.583333333333332,17.416666666666668
CHARLEMONT PLACE,01/04/2018,12,40.0,16.75,23.25
CHARLEMONT PLACE,01/04/2018,13,40.0,6.666666666666667,33.333333333333336
CHARLEMONT PLACE,01/04/2018,14,40.0,9.833333333333334,30.166666666666668
CHARLEMONT PLACE,01/04/2018,15,40.0,16.333333333333332,23.666666666666668
CHARLEMONT PLACE,01/04/2018,16,40.0,20.846153846153847,19.153846153846153
CHARLEMONT PLACE,01/04/2018,17,40.0,24.272727272727273,15.727272727272727
CHARLEMONT PLACE,01/04/2018,18,40.0,26.083333333333332,13.916666666666666
CHARLEMONT PLACE,01/04/2018,19,40.0,26.25,13.75
CHARLEMONT PLACE,01/04/2018,20,40.0,25.416666666666668,14.583333333333334
CHARLEMONT PLACE,01/04/2018,21,40.0,26.166666666666668,13.833333333333334
CHARLEMONT PLACE,01/04/2018,22,40.0,26.153846153846153,13.846153846153847
CHARLEMONT PLACE,01/04/2018,23,40.0,26.727272727272727,13.272727272727273
CHARLEMONT PLACE,02/04/2018,0,40.0,26.0,14.0
CHARLEMONT PLACE,02/04/2018,1,40.0,26.0,14.0
CHARLEMONT PLACE,02/04/2018,2,40.0,26.0,14.0
CHARLEMONT PLACE,02/04/2018,3,40.0,26.0,14.0
CHARLEMONT PLACE,02/04/2018,4,40.0,26.0,14.0
CHARLEMONT PLACE,02/04/2018,5,40.0,25.692307692307693,14.307692307692308
CHARLEMONT PLACE,02/04/2018,6,40.0,25.916666666666668,14.083333333333334
CHARLEMONT PLACE,02/04/2018,7,40.0,26.454545454545453,13.545454545454545
CHARLEMONT PLACE,02/04/2018,8,40.0,25.0,15.0
CHARLEMONT PLACE,02/04/2018,9,40.0,24.818181818181817,15.181818181818182
CHARLEMONT PLACE,02/04/2018,10,40.0,25.923076923076923,14.076923076923077
CHARLEMONT PLACE,02/04/2018,11,40.0,25.545454545454547,14.454545454545455
CHARLEMONT PLACE,02/04/2018,12,40.0,25.5,14.5
CHARLEMONT PLACE,02/04/2018,13,40.0,24.846153846153847,15.153846153846153
CHARLEMONT PLACE,02/04/2018,14,40.0,25.083333333333332,14.916666666666666
CHARLEMONT PLACE,02/04/2018,15,40.0,24.90909090909091,15.090909090909092
CHARLEMONT PLACE,02/04/2018,16,40.0,24.0,16.0
CHARLEMONT PLACE,02/04/2018,17,40.0,22.0,18.0
CHARLEMONT PLACE,02/04/2018,18,40.0,22.0,18.0
CHARLEMONT PLACE,02/04/2018,19,40.0,24.916666666666668,15.083333333333334
CHARLEMONT PLACE,02/04/2018,20,40.0,26.166666666666668,13.833333333333334
CHARLEMONT PLACE,02/04/2018,21,40.0,26.545454545454547,13.454545454545455
CHARLEMONT PLACE,02/04/2018,22,40.0,26.416666666666668,13.583333333333334
CHARLEMONT PLACE,02/04/2018,23,40.0,25.166666666666668,14.833333333333334
CHARLEMONT PLACE,03/04/2018,0,40.0,25.0,15.0
CHARLEMONT PLACE,03/04/2018,1,40.0,25.0,15.0
CHARLEMONT PLACE,03/04/2018,2,40.0,25.0,15.0
CHARLEMONT PLACE,03/04/2018,3,40.0,25.0,15.0
CHARLEMONT PLACE,03/04/2018,4,40.0,32.0,8.0
CHARLEMONT PLACE,03/04/2018,5,40.0,33.333333333333336,6.666666666666667
CHARLEMONT PLACE,03/04/2018,6,40.0,24.916666666666668,15.083333333333334
CHARLEMONT PLACE,03/04/2018,7,40.0,2.3333333333333335,37.666666666666664
CHARLEMONT PLACE,03/04/2018,8,40.0,7.75,32.25
CHARLEMONT PLACE,03/04/2018,9,40.0,2.75,37.25
CHARLEMONT PLACE,03/04/2018,10,40.0,0.25,39.75
CHARLEMONT PLACE,03/04/2018,11,40.0,0.3333333333333333,39.666666666666664
CHARLEMONT PLACE,03/04/2018,12,40.0,0.3333333333333333,39.666666666666664
CHARLEMONT PLACE,03/04/2018,13,40.0,3.3333333333333335,36.666666666666664
CHARLEMONT PLACE,03/04/2018,14,40.0,6.25,33.75
CHARLEMONT PLACE,03/04/2018,15,40.0,12.75,27.25
CHARLEMONT PLACE,03/04/2018,16,40.0,15.333333333333334,24.666666666666668
CHARLEMONT PLACE,03/04/2018,17,40.0,18.25,21.75
CHARLEMONT PLACE,03/04/2018,18,40.0,23.333333333333332,16.666666666666668
CHARLEMONT PLACE,03/04/2018,19,40.0,16.46153846153846,23.53846153846154
CHARLEMONT PLACE,03/04/2018,20,40.0,17.90909090909091,22.09090909090909
CHARLEMONT PLACE,03/04/2018,21,40.0,19.833333333333332,20.166666666666668
CHARLEMONT PLACE,03/04/2018,22,40.0,20.615384615384617,19.384615384615383
CHARLEMONT PLACE,03/04/2018,23,40.0,21.0,19.0
CHARLEMONT PLACE,04/04/2018,0,40.0,21.0,19.0
CHARLEMONT PLACE,04/04/2018,1,40.0,21.0,19.0
CHARLEMONT PLACE,04/04/2018,2,40.0,21.0,19.0
CHARLEMONT PLACE,04/04/2018,3,40.0,21.0,19.0
